"","subplot_id","replicate","plot","subplot","timestamp","obs","ftime","ebal","photo","cond","ci","trmmol","vpdl","ctleaf","area","blc_1","stmrat","blcond","tair","tleaf","tblk","co2r","co2s","h2or","h2os","rh_r","rh_s","flow","pari","paro","press","csmch","hsmch","csmchsd","hsmchsd","crmchsd","hrmchsd","stablef","blcslope","blcoffst","f_parin","f_parout","alphak","status","species","sample","comments"
"1","A01E","A",1,"E",2018-08-02 15:09:39,1,175.5,0,2.22,0.0177,192,0.22,1.2,24.88,6,1.42,1,2.84,20.87,24.88,20.07,402.79,400.02,19.601,19.86,78.02,79.04,500.6,1999,0,98.54,-5.18,0.0655,0.0214,0.00919,0.0263,0.00643,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"15:07:05 in NE #2784; "
"460","A04W","A",4,"W",2018-08-02 12:02:14,5,235,0,3.45,0.0503,282,0.55,1.07,24.07,6,1.42,1,2.84,20.64,24.07,20.06,404.27,399.87,18.986,19.634,76.69,79.3,500.4,1999,0,98.62,-4.47,-0.00895,0.0343,0.00279,0.0376,0.00239,1,-0.22,2.74,1,0,0.16,111115,"FAGR",7,"11:58:57 near SW #2647; "
"461","A04W","A",4,"W",2018-08-02 12:07:45,1,243.5,0,1.27,0.026,315,0.275,1.03,23.66,6,1.42,1,2.84,20.66,23.66,20.07,401.52,399.87,19.027,19.351,76.79,78.09,500.4,2000,0,98.62,-4.5,-0.00799,0.0417,0.00942,0.065,0.00908,1,-0.22,2.74,1,0,0.16,111115,"FAGR",8,"12:03:57 near SW; 7. 12:09:24 Flow: Fixed -> 500 umol/s"
"462","A04W","A",4,"W",2018-08-02 12:07:45,2,244.5,0,1.3,0.0258,312,0.273,1.03,23.66,6,1.42,1,2.84,20.65,23.66,20.07,401.52,399.83,19.029,19.35,76.8,78.1,500.4,2000,0,98.62,-4.5,-0.00799,0.0417,0.00942,0.065,0.00908,1,-0.22,2.74,1,0,0.16,111115,"FAGR",8,"12:03:57 near SW; 7. 12:09:24 Flow: Fixed -> 500 umol/s"
"463","A04W","A",4,"W",2018-08-02 12:07:46,3,245.5,0,1.27,0.0261,315,0.275,1.03,23.66,6,1.42,1,2.84,20.65,23.66,20.07,401.47,399.82,19.028,19.351,76.8,78.1,500.5,2000,0,98.62,-4.5,-0.00799,0.0417,0.00942,0.065,0.00908,1,-0.22,2.74,1,0,0.16,111115,"FAGR",8,"12:03:57 near SW; 7. 12:09:24 Flow: Fixed -> 500 umol/s"
"464","A04W","A",4,"W",2018-08-02 12:07:47,4,246.5,0,1.28,0.026,314,0.274,1.02,23.65,6,1.42,1,2.84,20.65,23.65,20.07,401.49,399.82,19.03,19.352,76.8,78.1,500.5,2000,0,98.62,-4.5,-0.00799,0.0417,0.00942,0.065,0.00908,1,-0.22,2.74,1,0,0.16,111115,"FAGR",8,"12:03:57 near SW; 7. 12:09:24 Flow: Fixed -> 500 umol/s"
"465","A04W","A",4,"W",2018-08-02 12:07:48,5,247.5,0,1.29,0.0258,313,0.272,1.02,23.65,6,1.42,1,2.84,20.65,23.65,20.07,401.5,399.83,19.03,19.35,76.81,78.1,500.5,2000,0,98.62,-4.5,-0.00799,0.0417,0.00942,0.065,0.00908,1,-0.22,2.74,1,0,0.16,111115,"FAGR",8,"12:03:57 near SW; 7. 12:09:24 Flow: Fixed -> 500 umol/s"
"466","A04W","A",4,"W",2018-08-02 12:13:34,1,210.5,0,4.13,0.0624,286,0.631,0.993,23.67,6,1.42,1,2.84,20.63,23.67,20.07,405.18,399.93,18.954,19.695,76.62,79.62,500.4,1999,0,98.64,-4.44,-0.0084,0.0439,0.00161,0.0197,0.00137,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",9,"12:10:14 in NW; "
"467","A04W","A",4,"W",2018-08-02 12:13:35,2,211.5,0,4.22,0.0627,285,0.632,0.992,23.66,6,1.42,1,2.84,20.63,23.66,20.07,405.2,399.84,18.952,19.695,76.62,79.62,500.4,1999,0,98.64,-4.44,-0.0084,0.0439,0.00161,0.0197,0.00137,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",9,"12:10:14 in NW; "
"468","A04W","A",4,"W",2018-08-02 12:13:36,3,212.5,0,4.21,0.0627,285,0.631,0.99,23.65,6,1.42,1,2.84,20.63,23.65,20.07,405.18,399.83,18.952,19.694,76.62,79.62,500.3,1999,0,98.64,-4.44,-0.0084,0.0439,0.00161,0.0197,0.00137,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",9,"12:10:14 in NW; "
"469","A04W","A",4,"W",2018-08-02 12:13:37,4,213.5,0,4.15,0.0623,286,0.627,0.988,23.64,6,1.42,1,2.84,20.63,23.64,20.07,405.1,399.82,18.953,19.69,76.62,79.6,500.2,1999,0,98.64,-4.44,-0.0084,0.0439,0.00161,0.0197,0.00137,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",9,"12:10:14 in NW; "
"470","A04W","A",4,"W",2018-08-02 12:13:38,5,214.5,0,4.09,0.0622,287,0.625,0.988,23.64,6,1.42,1,2.84,20.63,23.64,20.07,405.08,399.88,18.954,19.689,76.62,79.59,500.2,1998,0,98.64,-4.44,-0.0084,0.0439,0.00161,0.0197,0.00137,1,-0.22,2.74,1,0,0.16,111115,"FAGR",9,"12:10:14 in NW; "
"471","A04W","A",4,"W",2018-08-02 12:18:24,1,214,0,2.19,0.0382,301,0.403,1.03,23.7,6,1.42,1,2.84,20.63,23.7,20.07,402.71,399.9,18.921,19.395,76.53,78.44,500.3,1999,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,1,-0.22,2.74,1,0,0.16,111115,"FAGR",10,"12:15:19 near NW #2668; "
"472","A04W","A",4,"W",2018-08-02 12:18:25,2,215,0,2.21,0.0383,301,0.404,1.03,23.7,6,1.42,1,2.84,20.62,23.7,20.07,402.74,399.9,18.92,19.395,76.53,78.45,500.3,1999,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,1,-0.22,2.74,1,0,0.16,111115,"FAGR",10,"12:15:19 near NW #2668; "
"473","A04W","A",4,"W",2018-08-02 12:18:26,3,215.5,0,2.22,0.0384,300,0.405,1.03,23.71,6,1.42,1,2.84,20.62,23.71,20.07,402.74,399.88,18.918,19.395,76.52,78.45,500.3,1999,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,1,-0.22,2.74,1,0,0.16,111115,"FAGR",10,"12:15:19 near NW #2668; "
"474","A04W","A",4,"W",2018-08-02 12:18:27,4,216.5,0,2.22,0.0385,300,0.406,1.03,23.71,6,1.42,1,2.84,20.62,23.71,20.07,402.77,399.91,18.918,19.396,76.52,78.45,500.4,1999,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,1,-0.22,2.74,1,0,0.16,111115,"FAGR",10,"12:15:19 near NW #2668; "
"475","A04W","A",4,"W",2018-08-02 12:18:28,5,217.5,0,2.21,0.0383,301,0.405,1.03,23.71,6,1.42,1,2.84,20.62,23.71,20.07,402.76,399.92,18.92,19.396,76.53,78.45,500.4,1999,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,1,-0.22,2.74,1,0,0.16,111115,"FAGR",10,"12:15:19 near NW #2668; "
"476","A04W","A",4,"W",2018-08-02 12:24:22,1,275,0,0.733,0.0135,306,0.157,1.12,24.12,6,1.42,1,2.84,20.59,24.12,20.07,400.99,400.03,19.016,19.201,77.06,77.81,498.6,2000,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",11,"12:20:06 near NW; "
"477","A04W","A",4,"W",2018-08-02 12:24:23,2,276,0,0.736,0.0135,306,0.157,1.12,24.13,6,1.42,1,2.84,20.59,24.13,20.07,400.98,400.02,19.016,19.201,77.07,77.82,498.7,2000,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",11,"12:20:06 near NW; "
"478","A04W","A",4,"W",2018-08-02 12:24:24,3,277,0,0.75,0.0134,304,0.156,1.12,24.13,6,1.42,1,2.84,20.59,24.13,20.07,400.98,400,19.017,19.201,77.07,77.82,500.2,2000,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",11,"12:20:06 near NW; "
"479","A04W","A",4,"W",2018-08-02 12:24:25,4,278,0,0.726,0.0137,308,0.159,1.13,24.14,6,1.42,1,2.84,20.59,24.14,20.07,400.96,400.01,19.015,19.202,77.07,77.82,501.3,2000,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",11,"12:20:06 near NW; "
"480","A04W","A",4,"W",2018-08-02 12:24:26,5,279,0,0.767,0.0138,304,0.161,1.13,24.14,6,1.42,1,2.84,20.59,24.14,20.07,401,400.01,19.014,19.203,77.06,77.83,501.8,2000,0,98.65,-4.27,-0.0189,0.0362,0.0082,0.0287,0.00581,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",11,"12:20:06 near NW; "
"481","B01E","B",1,"E",2018-08-01 14:20:30,1,356.5,0,3.45,0.0378,245,0.547,1.41,24.22,6,1.42,1,2.84,20.76,24.22,20.06,404.22,399.82,15.906,16.551,63.56,66.14,500.2,2000,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"14:14:51 in SW; "
"482","B01E","B",1,"E",2018-08-01 14:20:31,2,357.5,0,3.56,0.038,241,0.551,1.41,24.21,6,1.42,1,2.84,20.76,24.21,20.06,404.23,399.69,15.906,16.556,63.56,66.15,500.4,2000,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"14:14:51 in SW; "
"483","B01E","B",1,"E",2018-08-01 14:20:32,3,358,0,3.59,0.0382,240,0.552,1.41,24.21,6,1.42,1,2.84,20.76,24.21,20.06,404.19,399.62,15.908,16.559,63.56,66.16,500.4,2000,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"14:14:51 in SW; "
"484","B01E","B",1,"E",2018-08-01 14:20:33,4,359,0,3.66,0.0383,237,0.551,1.4,24.17,6,1.42,1,2.84,20.76,24.17,20.06,404.2,399.54,15.905,16.555,63.56,66.16,500.1,2000,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.3,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"14:14:51 in SW; "
"485","B01E","B",1,"E",2018-08-01 14:20:33,5,360,0,3.87,0.0386,230,0.553,1.4,24.15,6,1.42,1,2.84,20.76,24.15,20.06,404.42,399.52,15.905,16.558,63.56,66.17,500.3,2000,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"14:14:51 in SW; "
"486","B01E","B",1,"E",2018-08-01 14:39:17,1,288,0,2.91,0.0475,293,0.668,1.37,24.6,6,1.42,1,2.84,20.97,24.6,20.06,404.35,400.53,16.867,17.654,66.47,69.57,500.4,1999,0,98.19,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.3,-0.22,2.74,1,0,0.16,111115,"ACPE",2,"14:35:08 in NW #1742; "
"487","B01E","B",1,"E",2018-08-01 14:39:18,2,289,0,2.93,0.0476,293,0.669,1.37,24.59,6,1.42,1,2.84,20.97,24.59,20.06,404.39,400.55,16.869,17.656,66.49,69.59,500.3,1999,0,98.2,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",2,"14:35:08 in NW #1742; "
"488","B01E","B",1,"E",2018-08-01 14:39:19,3,290,0,3.08,0.0477,288,0.67,1.37,24.58,6,1.42,1,2.84,20.97,24.58,20.06,404.54,400.52,16.868,17.657,66.49,69.6,500.2,1999,0,98.2,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"ACPE",2,"14:35:08 in NW #1742; "
"489","B01E","B",1,"E",2018-08-01 14:39:20,4,291,0,3.03,0.0477,290,0.669,1.37,24.57,6,1.42,1,2.84,20.97,24.57,20.06,404.52,400.57,16.869,17.657,66.5,69.6,500.2,1999,0,98.2,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.3,-0.22,2.74,1,0,0.16,111115,"ACPE",2,"14:35:08 in NW #1742; "
"490","B01E","B",1,"E",2018-08-01 14:39:21,5,292,0,2.97,0.0477,292,0.667,1.36,24.56,6,1.42,1,2.84,20.97,24.56,20.06,404.44,400.56,16.869,17.655,66.5,69.6,500.4,1999,0,98.2,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.3,-0.22,2.74,1,0,0.16,111115,"ACPE",2,"14:35:08 in NW #1742; "
"491","B01E","B",1,"E",2018-08-01 13:35:04,1,232.5,0,4.62,0.104,322,0.894,0.854,21.76,6,1.42,1,2.84,20.71,21.76,20.06,405.73,399.76,16.871,17.925,67.59,71.81,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"AMEL",1,"13:31:26 in NE; "
"492","B01E","B",1,"E",2018-08-01 13:35:05,2,233,0,4.62,0.104,321,0.894,0.856,21.77,6,1.42,1,2.84,20.71,21.77,20.06,405.71,399.74,16.871,17.924,67.59,71.81,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"AMEL",1,"13:31:26 in NE; "
"493","B01E","B",1,"E",2018-08-01 13:35:05,3,234,0,4.66,0.104,320,0.896,0.86,21.8,6,1.42,1,2.84,20.71,21.8,20.06,405.68,399.66,16.869,17.924,67.58,71.81,500.3,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"AMEL",1,"13:31:26 in NE; "
"494","B01E","B",1,"E",2018-08-01 13:35:06,4,235,0,4.65,0.103,320,0.895,0.863,21.81,6,1.42,1,2.84,20.71,21.81,20.06,405.63,399.63,16.868,17.922,67.58,71.81,500.2,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"AMEL",1,"13:31:26 in NE; "
"495","B01E","B",1,"E",2018-08-01 13:35:07,5,235.5,0,4.66,0.103,320,0.896,0.864,21.82,6,1.42,1,2.84,20.71,21.82,20.06,405.6,399.58,16.867,17.922,67.58,71.81,500.2,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"AMEL",1,"13:31:26 in NE; "
"496","B01E","B",1,"E",2018-08-01 13:29:41,1,433,0,5.39,0.0762,277,0.965,1.25,24.43,6,1.42,1,2.84,20.83,24.43,20.06,406.75,399.82,17.459,18.595,69.42,73.93,500.4,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"13:22:56 near NE; 2. 13:24:54 actually in plot"
"497","B01E","B",1,"E",2018-08-01 13:29:42,2,434,0,5.31,0.0763,279,0.967,1.25,24.43,6,1.42,1,2.84,20.83,24.43,20.06,406.66,399.83,17.456,18.594,69.41,73.93,500.4,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"13:22:56 near NE; 2. 13:24:54 actually in plot"
"498","B01E","B",1,"E",2018-08-01 13:29:42,3,434.5,0,5.31,0.0762,279,0.966,1.25,24.43,6,1.42,1,2.84,20.83,24.43,20.06,406.64,399.81,17.456,18.593,69.41,73.93,500.4,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"13:22:56 near NE; 2. 13:24:54 actually in plot"
"499","B01E","B",1,"E",2018-08-01 13:29:43,4,435.5,0,5.39,0.0763,277,0.967,1.25,24.44,6,1.42,1,2.84,20.83,24.44,20.06,406.68,399.75,17.453,18.591,69.4,73.93,500.4,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"13:22:56 near NE; 2. 13:24:54 actually in plot"
"500","B01E","B",1,"E",2018-08-01 13:29:44,5,436.5,0,5.47,0.0762,275,0.967,1.25,24.44,6,1.42,1,2.84,20.83,24.44,20.06,406.75,399.72,17.452,18.59,69.4,73.93,500.4,2000,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"13:22:56 near NE; 2. 13:24:54 actually in plot"
"501","B01E","B",1,"E",2018-08-01 13:43:10,1,439.5,0,4.58,0.041,213,0.55,1.3,23.61,6,1.42,1,2.84,20.56,23.61,20.07,405.65,399.89,15.857,16.505,64.14,66.76,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"13:36:06 near NE; "
"502","B01E","B",1,"E",2018-08-01 13:43:11,2,440.5,0,4.6,0.0411,212,0.55,1.3,23.61,6,1.42,1,2.84,20.56,23.61,20.07,405.68,399.89,15.854,16.503,64.13,66.75,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"13:36:06 near NE; "
"503","B01E","B",1,"E",2018-08-01 13:43:12,3,441.5,0,4.63,0.0413,212,0.553,1.3,23.6,6,1.42,1,2.84,20.56,23.6,20.07,405.7,399.89,15.851,16.503,64.12,66.75,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"13:36:06 near NE; "
"504","B01E","B",1,"E",2018-08-01 13:43:13,4,442.5,0,4.61,0.0412,212,0.551,1.3,23.6,6,1.42,1,2.84,20.56,23.6,20.07,405.7,399.9,15.851,16.501,64.12,66.75,500.4,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"13:36:06 near NE; "
"505","B01E","B",1,"E",2018-08-01 13:43:14,5,443.5,0,4.64,0.0414,212,0.554,1.3,23.6,6,1.42,1,2.84,20.55,23.6,20.06,405.69,399.86,15.847,16.501,64.11,66.75,500.3,2001,0,98.24,0.733,0.0426,0.0176,0.00181,0.0295,0.00264,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"13:36:06 near NE; "
"506","B01E","B",1,"E",2018-08-01 14:06:10,1,345,0,4.26,0.0538,264,0.703,1.28,23.27,6,1.42,1,2.84,20.63,23.27,20.07,405.2,399.75,15.328,16.158,61.73,65.07,500.4,2000,0,98.25,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"14:01:19 near SE; "
"507","B01E","B",1,"E",2018-08-01 14:06:11,2,346,0,4.3,0.054,263,0.703,1.28,23.25,6,1.42,1,2.84,20.63,23.25,20.07,405.19,399.7,15.33,16.16,61.73,65.08,500.4,2000,0,98.25,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"14:01:19 near SE; "
"508","B01E","B",1,"E",2018-08-01 14:06:12,3,347,0,4.31,0.0541,263,0.704,1.27,23.24,6,1.42,1,2.84,20.63,23.24,20.07,405.2,399.7,15.332,16.162,61.74,65.08,500.4,2000,0,98.25,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"14:01:19 near SE; "
"509","B01E","B",1,"E",2018-08-01 14:06:13,4,348,0,4.27,0.0545,265,0.708,1.27,23.24,6,1.42,1,2.84,20.63,23.24,20.07,405.16,399.7,15.332,16.167,61.74,65.1,500.4,2000,0,98.25,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"14:01:19 near SE; "
"510","B01E","B",1,"E",2018-08-01 14:06:14,5,349,0,4.31,0.0545,264,0.707,1.27,23.23,6,1.42,1,2.84,20.63,23.23,20.07,405.2,399.68,15.334,16.168,61.75,65.11,500.4,2000,0,98.25,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"14:01:19 near SE; "
"511","B01E","B",1,"E",2018-08-01 14:13:08,1,333.5,0,4.86,0.0544,247,0.78,1.4,24.18,6,1.42,1,2.84,20.71,24.18,20.07,405.95,399.75,15.608,16.528,62.57,66.26,500.4,1999,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"14:07:50 near SE; "
"512","B01E","B",1,"E",2018-08-01 14:13:09,2,334.5,0,4.91,0.0545,246,0.783,1.4,24.18,6,1.42,1,2.84,20.71,24.18,20.07,406.01,399.75,15.607,16.531,62.57,66.27,500.4,1999,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"14:07:50 near SE; "
"513","B01E","B",1,"E",2018-08-01 14:13:10,3,335.5,0,5,0.0546,243,0.783,1.4,24.18,6,1.42,1,2.84,20.71,24.18,20.07,406.08,399.71,15.609,16.533,62.57,66.28,500.3,1999,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"14:07:50 near SE; "
"514","B01E","B",1,"E",2018-08-01 14:13:12,4,337.5,0,5.01,0.0546,243,0.784,1.4,24.19,6,1.42,1,2.84,20.71,24.19,20.07,406.1,399.72,15.612,16.536,62.58,66.29,500.4,1999,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"14:07:50 near SE; "
"515","B01E","B",1,"E",2018-08-01 14:13:13,5,338.5,0,4.96,0.0547,245,0.785,1.4,24.19,6,1.42,1,2.84,20.71,24.19,20.07,406.05,399.74,15.613,16.538,62.58,66.29,500.4,1999,0,98.26,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"14:07:50 near SE; "
"516","B01E","B",1,"E",2018-08-01 14:26:32,1,304.5,0,5.5,0.0882,292,1.03,1.16,23.28,6,1.42,1,2.84,20.87,23.28,20.07,407.78,400.7,16.196,17.411,64.24,69.06,500.3,2000,0,98.23,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"14:22:04 near SW; "
"517","B01E","B",1,"E",2018-08-01 14:26:33,2,305.5,0,5.49,0.0883,292,1.03,1.16,23.27,6,1.42,1,2.84,20.88,23.27,20.07,407.82,400.74,16.198,17.413,64.24,69.06,500.3,2000,0,98.23,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"14:22:04 near SW; "
"518","B01E","B",1,"E",2018-08-01 14:26:34,3,306.5,0,5.55,0.0884,291,1.03,1.15,23.27,6,1.42,1,2.84,20.88,23.27,20.07,407.87,400.72,16.197,17.413,64.24,69.06,500.3,2000,0,98.23,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"14:22:04 near SW; "
"519","B01E","B",1,"E",2018-08-01 14:26:35,4,307.5,0,5.54,0.0887,291,1.03,1.15,23.26,6,1.42,1,2.84,20.88,23.26,20.07,407.87,400.73,16.196,17.414,64.23,69.06,500.4,2000,0,98.23,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"14:22:04 near SW; "
"520","B01E","B",1,"E",2018-08-01 14:26:36,5,308.5,0,5.46,0.0887,293,1.03,1.15,23.25,6,1.42,1,2.84,20.88,23.25,20.07,407.75,400.71,16.196,17.414,64.23,69.06,500.4,2000,0,98.23,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"14:22:04 near SW; "
"521","B01E","B",1,"E",2018-08-01 14:33:05,1,347,0,3.16,0.0689,316,0.926,1.32,24.29,6,1.42,1,2.84,20.94,24.29,20.07,402.71,398.48,16.508,17.599,65.21,69.52,500.4,2000,0,98.21,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",6,"14:27:29 near SW; "
"522","B01E","B",1,"E",2018-08-01 14:33:06,2,348,0,3.26,0.0691,314,0.928,1.32,24.28,6,1.42,1,2.84,20.94,24.28,20.07,402.78,398.43,16.508,17.6,65.21,69.52,500.3,2000,0,98.21,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",6,"14:27:29 near SW; "
"523","B01E","B",1,"E",2018-08-01 14:33:07,3,349,0,3.5,0.0691,308,0.928,1.32,24.29,6,1.42,1,2.84,20.94,24.29,20.07,403.07,398.42,16.509,17.602,65.21,69.53,500.3,2000,0,98.21,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",6,"14:27:29 near SW; "
"524","B01E","B",1,"E",2018-08-01 14:33:08,4,350,0,3.7,0.0691,303,0.929,1.32,24.29,6,1.42,1,2.84,20.94,24.29,20.07,403.35,398.47,16.509,17.604,65.22,69.54,500.3,2000,0,98.21,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",6,"14:27:29 near SW; "
"525","B01E","B",1,"E",2018-08-01 14:33:09,5,351,0,3.87,0.0688,299,0.927,1.32,24.3,6,1.42,1,2.84,20.94,24.3,20.07,403.64,398.55,16.513,17.604,65.23,69.54,500.3,2000,0,98.21,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",6,"14:27:29 near SW; "
"526","B01E","B",1,"E",2018-08-01 14:44:43,1,284,0,3.71,0.0788,315,1.06,1.33,24.76,6,1.42,1,2.84,21.01,24.76,20.07,404.96,400,17.131,18.386,67.37,72.3,499.9,2000,0,98.19,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",7,"14:40:41 in NW #1741; "
"527","B01E","B",1,"E",2018-08-01 14:44:44,2,285,0,3.68,0.0803,317,1.07,1.31,24.67,6,1.42,1,2.84,21,24.67,20.07,404.87,399.94,17.126,18.388,67.36,72.32,499.8,2000,0,98.19,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",7,"14:40:41 in NW #1741; "
"528","B01E","B",1,"E",2018-08-01 14:44:45,3,286,0,3.66,0.0815,318,1.07,1.29,24.57,6,1.42,1,2.84,21,24.57,20.07,404.71,399.8,17.124,18.385,67.36,72.32,499.6,2000,0,98.19,1.9,0.0452,0.0385,0.00189,0.0775,0.00369,0.7,-0.22,2.74,1,0,0.16,111115,"FAGR",7,"14:40:41 in NW #1741; "
