"","subplot_id","replicate","plot","subplot","date","species","index","index_value"
"1164","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.8824977
"1165","DO1W","D",1,"W",2018-07-23,"POGR","FRI",-0.3719938
"1166","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5487825
"1167","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.601755
"1168","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1100189
"1169","DO1W","D",1,"W",2018-07-23,"POGR","G",3.217297
"1170","DO1W","D",1,"W",2018-07-23,"POGR","GM1",5.422012
"1171","DO1W","D",1,"W",2018-07-23,"POGR","GM2",5.227936
"1172","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.8928184
"1173","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",0.9390913
"1174","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.8928184
"1175","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.08858022
"1176","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.04987195
"1177","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.194378
"1178","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",27.71571
"1179","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4420.597
"1180","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.506749
"1181","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",3.778673
"1182","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5487825
"1183","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.498483
"1184","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.07950779
"1185","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.08837721
"1186","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.01334624
"1187","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.001073479
"1188","DO1W","D",1,"W",2018-07-23,"POGR","WBI",1.011
"1189","DO1W","D",1,"W",2018-07-23,"POGR","ARI1",-0.000880853
"1190","DO1W","D",1,"W",2018-07-23,"POGR","ARI2",-0.06538909
"1191","DO1W","D",1,"W",2018-07-23,"POGR","CRI1",0.0994634
"1192","DO1W","D",1,"W",2018-07-23,"POGR","CRI2",0.09858254
"1193","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.8622637
"1194","DO1W","D",1,"W",2018-07-23,"POGR","FRI",-0.04710034
"1195","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5415396
"1196","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.545078
"1197","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1206424
"1198","DO1W","D",1,"W",2018-07-23,"POGR","G",2.95454
"1199","DO1W","D",1,"W",2018-07-23,"POGR","GM1",4.956461
"1200","DO1W","D",1,"W",2018-07-23,"POGR","GM2",5.019588
"1201","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.8747506
"1202","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",0.9781691
"1203","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.8747506
"1204","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.08819182
"1205","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.0311516
"1206","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.193444
"1207","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",28.38819
"1208","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4386.26
"1209","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.478741
"1210","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",4.32855
"1211","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5415396
"1212","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.491207
"1213","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.08035009
"1214","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.08920832
"1215","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.007943437
"1216","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.003797115
"1217","DO1W","D",1,"W",2018-07-23,"POGR","WBI",1.010989
"1218","DO1W","D",1,"W",2018-07-23,"POGR","ARI1",0.003856443
"1219","DO1W","D",1,"W",2018-07-23,"POGR","ARI2",0.2890392
"1220","DO1W","D",1,"W",2018-07-23,"POGR","CRI1",0.09970072
"1221","DO1W","D",1,"W",2018-07-23,"POGR","CRI2",0.1035572
"1222","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.8674307
"1223","DO1W","D",1,"W",2018-07-23,"POGR","FRI",-0.6204481
"1224","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5644776
"1225","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.393971
"1226","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1101838
"1227","DO1W","D",1,"W",2018-07-23,"POGR","G",2.875276
"1228","DO1W","D",1,"W",2018-07-23,"POGR","GM1",5.716233
"1229","DO1W","D",1,"W",2018-07-23,"POGR","GM2",5.436889
"1230","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.8861296
"1231","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",1.043308
"1232","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.8861296
"1233","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.1449861
"1234","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.02047062
"1235","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.339143
"1236","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",25.36451
"1237","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4404.913
"1238","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.610498
"1239","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",4.387792
"1240","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5644776
"1241","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.53215
"1242","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.08692752
"1243","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.09728998
"1244","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.0243836
"1245","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.006399671
"1246","DO1W","D",1,"W",2018-07-23,"POGR","WBI",1.00928
"1247","DO1W","D",1,"W",2018-07-23,"POGR","ARI1",-0.001945045
"1248","DO1W","D",1,"W",2018-07-23,"POGR","ARI2",-0.1513809
"1249","DO1W","D",1,"W",2018-07-23,"POGR","CRI1",0.08593668
"1250","DO1W","D",1,"W",2018-07-23,"POGR","CRI2",0.08399164
"1251","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.8663195
"1252","DO1W","D",1,"W",2018-07-23,"POGR","FRI",0.2344501
"1253","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5036172
"1254","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.740317
"1255","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1330198
"1256","DO1W","D",1,"W",2018-07-23,"POGR","G",3.595957
"1257","DO1W","D",1,"W",2018-07-23,"POGR","GM1",4.319005
"1258","DO1W","D",1,"W",2018-07-23,"POGR","GM2",4.464904
"1259","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.8815812
"1260","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",0.9174098
"1261","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.8815812
"1262","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.1001047
"1263","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.02581095
"1264","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.222481
"1265","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",36.97817
"1266","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4708.754
"1267","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.27081
"1268","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",4.861076
"1269","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5036172
"1270","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.432332
"1271","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.06917705
"1272","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.07598367
"1273","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.03901139
"1274","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.0106589
"1275","DO1W","D",1,"W",2018-07-23,"POGR","WBI",0.9977526
"1276","DO1W","D",1,"W",2018-07-23,"POGR","ARI1",-0.000192139
"1277","DO1W","D",1,"W",2018-07-23,"POGR","ARI2",-0.01485274
"1278","DO1W","D",1,"W",2018-07-23,"POGR","CRI1",0.08134077
"1279","DO1W","D",1,"W",2018-07-23,"POGR","CRI2",0.08114863
"1280","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.855131
"1281","DO1W","D",1,"W",2018-07-23,"POGR","FRI",1.104524
"1282","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5299195
"1283","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.65499
"1284","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1290717
"1285","DO1W","D",1,"W",2018-07-23,"POGR","G",2.947277
"1286","DO1W","D",1,"W",2018-07-23,"POGR","GM1",4.757972
"1287","DO1W","D",1,"W",2018-07-23,"POGR","GM2",4.772214
"1288","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.871369
"1289","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",0.9233002
"1290","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.871369
"1291","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.05333436
"1292","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.01995401
"1293","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.112678
"1294","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",30.91182
"1295","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4545.115
"1296","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.42233
"1297","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",4.835404
"1298","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5299195
"1299","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.480232
"1300","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.07939035
"1301","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.08795614
"1302","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.01908731
"1303","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.008304246
"1304","DO1W","D",1,"W",2018-07-23,"POGR","WBI",0.9966233
"1305","DO1W","D",1,"W",2018-07-23,"POGR","ARI1",0.001755711
"1306","DO1W","D",1,"W",2018-07-23,"POGR","ARI2",0.1365715
"1307","DO1W","D",1,"W",2018-07-23,"POGR","CRI1",0.07865813
"1308","DO1W","D",1,"W",2018-07-23,"POGR","CRI2",0.08041383
"1309","DO1W","D",1,"W",2018-07-23,"POGR","SIPI",0.8579951
"1310","DO1W","D",1,"W",2018-07-23,"POGR","FRI",0.06924944
"1311","DO1W","D",1,"W",2018-07-23,"POGR","CNDVI",0.5866367
"1312","DO1W","D",1,"W",2018-07-23,"POGR","Ctr1",1.339936
"1313","DO1W","D",1,"W",2018-07-23,"POGR","Ctr2",0.1096841
"1314","DO1W","D",1,"W",2018-07-23,"POGR","G",2.498605
"1315","DO1W","D",1,"W",2018-07-23,"POGR","GM1",5.819471
"1316","DO1W","D",1,"W",2018-07-23,"POGR","GM2",5.688874
"1317","DO1W","D",1,"W",2018-07-23,"POGR","Lic1",0.8753778
"1318","DO1W","D",1,"W",2018-07-23,"POGR","Lic2",1.040885
"1319","DO1W","D",1,"W",2018-07-23,"POGR","NDVI",0.8753778
"1320","DO1W","D",1,"W",2018-07-23,"POGR","NPCI",-0.107687
"1321","DO1W","D",1,"W",2018-07-23,"POGR","NPQI",0.03863732
"1322","DO1W","D",1,"W",2018-07-23,"POGR","SRPI",1.241366
"1323","DO1W","D",1,"W",2018-07-23,"POGR","TCARI",23.46549
"1324","DO1W","D",1,"W",2018-07-23,"POGR","TVI",4464.019
"1325","DO1W","D",1,"W",2018-07-23,"POGR","ZMI",2.789244
"1326","DO1W","D",1,"W",2018-07-23,"POGR","MRESRI",4.399345
"1327","DO1W","D",1,"W",2018-07-23,"POGR","RENDVI",0.5866367
"1328","DO1W","D",1,"W",2018-07-23,"POGR","VREI1",1.592762
"1329","DO1W","D",1,"W",2018-07-23,"POGR","VREI2",-0.1000312
"1330","DO1W","D",1,"W",2018-07-23,"POGR","VREI3",-0.1129046
"1331","DO1W","D",1,"W",2018-07-23,"POGR","PRI",0.04431385
"1332","DO1W","D",1,"W",2018-07-23,"POGR","PSRI",-0.006808154
"1333","DO1W","D",1,"W",2018-07-23,"POGR","WBI",1.002267
"1334","DO1W","D",1,"W",2018-07-23,"QURU","ARI1",-0.000511347
"1335","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.03882433
"1336","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.07577489
"1337","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.07526354
"1338","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8558922
"1339","DO1W","D",1,"W",2018-07-23,"QURU","FRI",0.7471076
"1340","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.532749
"1341","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",1.623361
"1342","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1279437
"1343","DO1W","D",1,"W",2018-07-23,"QURU","G",2.688091
"1344","DO1W","D",1,"W",2018-07-23,"QURU","GM1",4.793971
"1345","DO1W","D",1,"W",2018-07-23,"QURU","GM2",4.831357
"1346","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8601827
"1347","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.8894296
"1348","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8601827
"1349","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",-0.02920333
"1350","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.01945905
"1351","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",1.060164
"1352","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",28.69185
"1353","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4433.535
"1354","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.468806
"1355","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",4.681455
"1356","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.532749
"1357","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.507188
"1358","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.08909588
"1359","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.09871987
"1360","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.04288789
"1361","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.005732035
"1362","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.005553
"1363","DO1W","D",1,"W",2018-07-23,"QURU","ARI1",-0.001436864
"1364","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.1101976
"1365","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.0752003
"1366","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.07376344
"1367","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8598586
"1368","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.557618
"1369","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.4719584
"1370","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",2.05631
"1371","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1487782
"1372","DO1W","D",1,"W",2018-07-23,"QURU","G",3.35941
"1373","DO1W","D",1,"W",2018-07-23,"QURU","GM1",3.931931
"1374","DO1W","D",1,"W",2018-07-23,"QURU","GM2",4.039067
"1375","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8613068
"1376","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.805616
"1377","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8613068
"1378","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",0.004885404
"1379","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.03579396
"1380","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",0.9902767
"1381","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",39.61407
"1382","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4673.487
"1383","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.145478
"1384","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",4.916841
"1385","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.4719584
"1386","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.403121
"1387","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.06604382
"1388","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.07184319
"1389","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.04305053
"1390","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.006694903
"1391","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.002401
"1392","DO1W","D",1,"W",2018-07-23,"QURU","ARI1",-0.00093558
"1393","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.0699733
"1394","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.09841094
"1395","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.09747536
"1396","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.880241
"1397","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.331494
"1398","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.549726
"1399","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",1.815267
"1400","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1152498
"1401","DO1W","D",1,"W",2018-07-23,"QURU","G",3.053936
"1402","DO1W","D",1,"W",2018-07-23,"QURU","GM1",5.117835
"1403","DO1W","D",1,"W",2018-07-23,"QURU","GM2",5.185106
"1404","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.884784
"1405","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.8334785
"1406","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.884784
"1407","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",-0.01058452
"1408","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.01726355
"1409","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",1.021395
"1410","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",28.5786
"1411","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4430.728
"1412","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.550662
"1413","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",3.884712
"1414","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.549726
"1415","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.528186
"1416","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.09433992
"1417","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.1049764
"1418","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.05240341
"1419","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.005774061
"1420","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.009353
"1421","DO1W","D",1,"W",2018-07-23,"QURU","ARI1",-0.000991138
"1422","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.08171925
"1423","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.06199444
"1424","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.0610033
"1425","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8478754
"1426","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.967399
"1427","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.468393
"1428","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",2.004715
"1429","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1586401
"1430","DO1W","D",1,"W",2018-07-23,"QURU","G",3.112177
"1431","DO1W","D",1,"W",2018-07-23,"QURU","GM1",3.841972
"1432","DO1W","D",1,"W",2018-07-23,"QURU","GM2",3.921085
"1433","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8493239
"1434","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.7907489
"1435","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8493239
"1436","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",-0.003936015
"1437","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.03057818
"1438","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",1.007903
"1439","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",41.97735
"1440","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4958.032
"1441","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.149937
"1442","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",5.612719
"1443","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.468393
"1444","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.407303
"1445","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.06812466
"1446","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.07414977
"1447","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.03306285
"1448","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.009496716
"1449","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.012969
"1450","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.007093256
"1451","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.06563173
"1452","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.06554334
"1453","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8528538
"1454","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.605656
"1455","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.5482321
"1456","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",1.741509
"1457","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1292016
"1458","DO1W","D",1,"W",2018-07-23,"QURU","G",2.442885
"1459","DO1W","D",1,"W",2018-07-23,"QURU","GM1",4.941968
"1460","DO1W","D",1,"W",2018-07-23,"QURU","GM2",4.948766
"1461","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8518741
"1462","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.8409447
"1463","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8518741
"1464","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",0.023068
"1465","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.03475147
"1466","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",0.9549043
"1467","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",27.79171
"1468","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4608.319
"1469","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.58727
"1470","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",5.007401
"1471","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.5482321
"1472","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.552496
"1473","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.09839143
"1474","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.1097914
"1475","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.05225304
"1476","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.003257758
"1477","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.002563
"1478","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",0.007015175
"1479","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.06500278
"1480","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.06509057
"1481","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8472543
"1482","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.783808
"1483","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.5205123
"1484","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",1.799183
"1485","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1386008
"1486","DO1W","D",1,"W",2018-07-23,"QURU","G",2.575608
"1487","DO1W","D",1,"W",2018-07-23,"QURU","GM1",4.586507
"1488","DO1W","D",1,"W",2018-07-23,"QURU","GM2",4.579752
"1489","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8494322
"1490","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.8257577
"1491","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8494322
"1492","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",0.008914561
"1493","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.03249518
"1494","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",0.9823284
"1495","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",31.09634
"1496","DO1W","D",1,"W",2018-07-23,"QURU","TVI",4645.135
"1497","DO1W","D",1,"W",2018-07-23,"QURU","ZMI",2.412736
"1498","DO1W","D",1,"W",2018-07-23,"QURU","MRESRI",5.074831
"1499","DO1W","D",1,"W",2018-07-23,"QURU","RENDVI",0.5205123
"1500","DO1W","D",1,"W",2018-07-23,"QURU","VREI1",1.49525
"1501","DO1W","D",1,"W",2018-07-23,"QURU","VREI2",-0.08778933
"1502","DO1W","D",1,"W",2018-07-23,"QURU","VREI3",-0.09707706
"1503","DO1W","D",1,"W",2018-07-23,"QURU","PRI",0.05277643
"1504","DO1W","D",1,"W",2018-07-23,"QURU","PSRI",-0.006378172
"1505","DO1W","D",1,"W",2018-07-23,"QURU","WBI",1.00611
"1506","DO1W","D",1,"W",2018-07-23,"QURU","ARI1",-0.002972715
"1507","DO1W","D",1,"W",2018-07-23,"QURU","ARI2",-0.2281935
"1508","DO1W","D",1,"W",2018-07-23,"QURU","CRI1",0.1053299
"1509","DO1W","D",1,"W",2018-07-23,"QURU","CRI2",0.1023572
"1510","DO1W","D",1,"W",2018-07-23,"QURU","SIPI",0.8854282
"1511","DO1W","D",1,"W",2018-07-23,"QURU","FRI",1.23936
"1512","DO1W","D",1,"W",2018-07-23,"QURU","CNDVI",0.5250472
"1513","DO1W","D",1,"W",2018-07-23,"QURU","Ctr1",1.923527
"1514","DO1W","D",1,"W",2018-07-23,"QURU","Ctr2",0.1178766
"1515","DO1W","D",1,"W",2018-07-23,"QURU","G",3.691473
"1516","DO1W","D",1,"W",2018-07-23,"QURU","GM1",4.622013
"1517","DO1W","D",1,"W",2018-07-23,"QURU","GM2",4.842169
"1518","DO1W","D",1,"W",2018-07-23,"QURU","Lic1",0.8921639
"1519","DO1W","D",1,"W",2018-07-23,"QURU","Lic2",0.8672381
"1520","DO1W","D",1,"W",2018-07-23,"QURU","NDVI",0.8921639
"1521","DO1W","D",1,"W",2018-07-23,"QURU","NPCI",-0.05145277
"1522","DO1W","D",1,"W",2018-07-23,"QURU","NPQI",-0.005939942
"1523","DO1W","D",1,"W",2018-07-23,"QURU","SRPI",1.108487
"1524","DO1W","D",1,"W",2018-07-23,"QURU","TCARI",34.67487
